Class,Sequence,Angle_11,Angle_12,Angle_13,Angle_14,Angle_23,Angle_24,Angle_25,Angle_26
0,5,6.105194819,7.684793076,0.96135326,6.476102794,85.59334452,93.75339628,179.0072208,177.0668228
0,5,6.071106307,7.819708758,0.17177852,6.98619491,85.91137377,93.40133467,179.1178946,178.1171391
0,5,5.798669138,7.926236221,0.290290015,7.201817215,85.94753357,93.23714823,179.2940661,178.3719318
0,5,5.982669906,7.809973935,0.356159061,7.23433464,85.91475794,93.27527551,179.4219183,178.2585981
0,5,6.059757775,7.204091567,0.976660189,7.653878911,88.29343801,90.82561973,179.8715128,178.2044334
0,5,6.003100395,6.98954815,1.711193402,7.944440824,88.20296644,90.89337014,179.9566975,178.3102603
0,5,5.76333959,6.553934723,1.889805513,7.753829906,87.57849391,91.42785025,179.9473183,178.6290274
0,5,5.795676965,6.490814436,2.038394359,7.850420258,86.72164012,92.22486623,179.8938507,178.827466
0,5,5.746565975,6.378449303,2.133325634,7.98573419,86.58566876,92.33860139,179.753434,178.8690459
0,5,4.727331781,5.960197456,3.45192733,6.947616779,86.83991562,92.30865485,179.7315483,178.9356374
0,5,5.12310649,5.949586218,4.907314595,6.91731263,87.0757252,92.15930462,179.9320908,178.8212466
0,5,5.516621945,5.796057659,6.078260856,6.825775782,87.32580338,92.11872657,179.8485372,178.7927472
0,5,6.832747868,5.829017821,14.20841098,8.061914367,87.09411785,92.46125373,179.6982784,178.8268772
0,5,7.379079911,5.683026026,17.15089049,8.056789119,86.49119897,93.03577941,179.812576,179.0753303
0,5,8.573384186,5.514671355,23.33259069,12.54941342,91.25861262,88.37977995,179.7402991,178.8904523
0,5,9.795681659,5.45155442,25.48266577,12.58772803,92.18849367,87.59545412,179.8086511,178.7595241
0,5,9.875050355,5.40542524,14.26649897,13.63588666,92.67242596,87.1992116,179.9339709,178.7367005
0,5,9.792798529,5.260638408,32.43587274,13.37985587,94.33280897,85.60078863,179.8944549,178.7781247
0,5,11.93689357,7.000601981,90.8757988,18.46701456,93.78400338,86.18228486,179.8816586,179.1139609
0,5,13.723536,9.408002321,43.69484151,20.56967597,93.00583937,86.78715573,179.6420209,179.6666613
0,5,14.62924217,13.00736345,54.66006795,33.89465002,92.18170174,87.55267779,179.6352468,179.6104853
3,180,12.89230378,12.35417124,153.7537681,103.8601426,92.91161376,86.84557834,179.5691708,179.4515146
3,180,11.18232525,12.36956275,176.6707338,173.4043562,94.14895203,85.73124697,179.3947715,179.4522193
3,180,10.16649569,12.07382003,172.8096404,163.7287814,93.97120929,85.91745814,179.3733738,179.6630718
3,180,9.691693499,12.08306477,174.542457,167.5533772,94.9784902,84.84005833,179.2436837,179.643311
3,180,9.291728426,11.88623638,176.8998403,170.9117465,95.34896472,84.59013369,179.3689512,179.5811679
3,180,8.774974438,11.79079635,170.6694718,172.5909754,95.1052558,84.82366444,179.4254256,179.3814559
3,180,8.650191412,11.50703785,168.6090287,174.0116399,94.55853724,85.36572187,179.359058,179.2998381
3,180,8.659171004,11.37255632,168.2808237,174.6970505,94.38318371,85.53287913,179.3320342,178.8218312
3,180,8.635712756,11.25636604,168.1798907,175.6295718,93.5387454,86.33204073,179.0146499,178.8730145
3,180,8.464773567,10.99712024,170.6043864,176.9047887,92.06603853,87.65242239,178.380073,178.9489836
3,180,8.348045079,10.88202672,172.0303919,177.1445084,90.87194439,88.71404977,178.1808706,179.3284276
3,180,8.377910555,9.744780835,173.5980835,178.1436843,91.06328391,88.87079958,178.0484747,179.9630564
3,180,8.332373286,8.964237913,173.8932932,179.0641062,91.41643672,88.58871078,178.2862483,179.8216277
3,180,8.373754818,8.581626046,173.8688216,179.5743822,91.07486886,89.14317185,178.4578572,179.4710134
3,180,8.435974475,8.4574294,173.8892533,179.4903714,90.97954103,89.13447257,178.5569038,179.123967
3,180,8.470156976,8.422616784,173.8358445,179.5677714,91.00480422,89.08533697,178.6206193,178.8984577
3,180,8.465115201,8.521093155,173.9648325,179.4927293,91.05809463,89.02155915,178.5933998,179.2896756
3,180,8.330764033,8.657506303,173.653668,179.3531313,90.94030354,89.03074108,178.5624213,179.6564817
3,180,8.416378346,8.768950268,171.8332881,179.7552274,90.79897742,89.10116531,178.7616461,179.9866972
3,180,8.460015038,8.835578313,170.3621221,179.0365671,90.85265863,88.96458632,178.8304545,179.9442676
3,180,8.335632938,9.031280795,168.0356993,178.664492,91.99795539,87.91873862,179.9207951,179.3299055
3,180,8.685914977,9.53298984,166.6556182,179.0573033,91.97722284,87.8889283,179.7873301,178.7814825
3,180,8.785023266,9.665626259,164.392048,178.8617148,91.97143533,87.89685368,179.709745,178.6840127
3,180,9.077599827,9.725646291,162.1968696,178.5026463,91.89812865,87.97054472,179.5937447,178.6687695
0,6,8.808552541,10.47305126,61.61707369,73.61710864,93.28354253,86.76416274,179.5639916,179.1077016
0,6,9.702408108,11.39972682,55.82252781,58.07252734,92.44151332,87.75155748,179.6172772,179.5805924
0,6,13.20984302,11.73626709,49.07708068,44.08603946,92.31024159,87.95790406,179.8830973,179.735418
0,6,13.12400017,10.09145629,51.42516942,44.87136377,92.27776799,88.06542567,179.8761591,179.5482823
0,6,12.82866033,9.1190085,5.61407474,43.7122424,92.13777385,88.23429231,179.5748935,179.195906
0,6,12.624622,8.448419205,61.91464432,27.03347152,93.33435554,87.03316302,179.5091686,179.2340174
0,6,10.93032084,7.385263106,6.814601896,18.43333495,92.65856652,87.55164046,179.5565996,179.7239644
0,6,10.12622211,6.54123263,1.953607607,13.63848182,89.7916839,90.33392701,179.5896318,178.8694194
0,6,10.52061927,6.430110464,10.67821279,12.97951103,86.25190512,93.95589417,179.7596563,178.8699407
0,6,9.994596076,6.558247166,12.67658054,12.32387419,86.88281202,93.3663206,179.9051403,178.7202138
0,6,9.896135772,6.600483512,14.29545832,12.20634818,86.88591227,93.42567375,179.9595385,178.7897936
0,6,9.402339241,6.572685653,14.04129912,10.91859032,86.98498306,93.37586441,179.8684289,178.9531432
0,6,8.796617603,6.530904505,13.48372275,7.737510305,87.50695658,92.88545292,179.8247873,179.0220764
0,6,9.51981423,6.743025479,13.632771,8.398025048,87.2134108,93.11058181,179.6315391,179.2880125
0,6,8.523570402,6.909780616,2.758313187,7.751292558,87.62225114,92.65692603,179.9888117,179.3388951
0,6,7.439992705,6.760044595,2.669176588,7.664934425,88.13867785,92.15168875,179.9465557,179.4572299
0,6,6.987457913,6.868822353,3.958559628,6.925956333,87.85391689,92.41949889,179.9368627,179.4282512
0,6,6.402433659,6.906201658,4.886787342,6.2047203,88.42677161,91.87338591,179.8674883,179.4214433
0,6,6.431083534,6.928898015,2.766863318,6.202810296,88.7468419,91.44152822,179.7567925,179.2810689
0,6,6.363853742,7.647968931,2.101106791,7.474167111,88.39704596,91.69582402,179.8467353,179.0922752
0,6,6.457211214,8.294481551,1.060581635,8.35215299,87.69564187,92.38770667,179.8709732,179.1791961
0,6,6.489070419,9.089433438,2.281473337,10.08208372,87.78681978,92.38230727,179.8243496,179.0070996
0,6,6.394423898,9.263970457,1.716653226,10.8013968,87.81697827,92.37471402,178.8153668,177.6548229
0,6,6.347398334,9.320818734,1.547336964,10.98342051,87.88335959,92.19086557,179.0956484,177.2096155
0,6,6.276405971,9.197610876,1.806521242,10.70272422,87.84034111,92.20938943,179.2488071,176.8963861
0,6,6.12228064,8.87653558,1.40367401,9.746269225,87.73447699,92.28152622,179.4759154,176.8226836
0,6,6.187176673,8.317165852,1.324004869,8.313481467,87.71564755,92.224037,179.2503963,176.7616051
0,6,6.151231059,7.821655061,4.692759641,7.072657396,87.2575554,92.63587295,179.0833717,177.8332482
0,6,6.219833406,7.276529131,6.456797632,5.446360978,86.9553373,92.93140131,179.073074,177.1906493
0,6,6.392482152,7.122615921,10.11316916,6.440020881,86.73470872,93.08831167,179.0385695,178.0267337
0,6,6.918351274,6.506972919,12.40289467,5.66685635,86.7948574,93.03027979,179.0302299,178.3818556
0,6,7.246526777,6.511100918,18.92078671,13.18514856,87.89461284,91.92291201,179.2046148,178.5812117
0,6,7.55967143,6.343964706,18.41630053,15.28368843,89.40150568,90.36222866,179.7191222,178.6018943
0,6,7.93768443,6.661852439,20.01964828,16.51450724,90.07931094,89.70118674,179.7463022,178.7754849
0,6,8.274044114,7.955613147,20.30687954,19.17090556,90.84267544,89.09954734,179.400131,178.9390631
0,6,9.230658487,7.972759954,20.01266627,20.56840432,90.88883857,89.08128657,179.6923317,177.9026045
0,6,11.6068023,7.815010169,4.510706573,24.47397687,91.09598774,88.96071185,179.6404239,179.4575915
0,6,15.60976904,11.78560347,39.07246243,37.21698658,92.47953828,87.59962719,179.2920879,178.2949201
0,6,14.23336325,12.49830768,48.15500483,54.11016934,92.78412815,87.29770628,178.6876736,177.2573012
0,6,13.22655845,12.3218196,82.84195136,66.73417851,92.26523152,87.80882281,178.5271037,176.7196982
3,180,12.64680643,12.41011477,172.4985759,99.62231516,91.63351751,88.47659463,178.2831796,177.81011
3,180,11.98377852,12.35329476,133.6704562,176.9897457,91.90332137,88.0762041,178.135292,178.0089573
3,180,11.80093492,10.84987044,165.3792074,173.2062781,91.32369826,88.32722695,178.3234878,176.707665
3,180,11.88241639,10.6181874,170.4968834,175.7842583,91.28177802,88.26182671,178.060808,176.4026833
3,180,11.38975298,10.66407513,172.3942127,178.9916606,91.63158927,87.71385565,178.5344979,176.5510933
3,180,10.98721478,10.46737686,172.3077401,179.4865351,90.45059731,88.74129587,178.750894,177.8977473
3,180,10.28775692,10.21987139,171.4798885,179.1294376,90.92666991,88.30980023,179.2056748,178.7344065
3,180,9.578759736,10.06443624,170.1127051,178.7689008,91.64622781,87.62394984,179.6248273,178.9629649
3,180,9.152854387,9.579208429,172.305122,179.7035182,89.56780093,89.54831647,179.7162233,179.4359998
3,180,9.081989346,9.428225334,173.5005934,179.9441561,89.52679965,89.60931614,179.4968957,179.8321021
3,180,9.003204856,9.256207188,174.0821228,179.9341065,89.7323723,89.46753428,178.9779173,179.1256299
3,180,8.766366926,9.189687382,174.2375163,179.5607376,90.02059365,89.31541548,178.9862735,178.6744579
3,180,8.560652609,9.310330753,174.2068097,178.9689138,90.00086485,89.42474083,178.8385079,178.5466094
3,180,8.35557059,9.320054653,174.1554857,178.9874817,89.85573298,89.59658546,178.656078,178.6272029
3,180,7.967911108,9.330571475,173.5026496,178.8374824,89.99099822,89.4383318,178.6720847,178.5092072
3,180,7.826174142,9.357458401,172.6395329,178.9614636,88.16107887,91.20821211,178.6466674,178.4914702
3,180,7.447538271,9.311535514,171.4580584,179.0702441,87.29035648,92.03233508,178.6732746,178.5859226
3,180,7.342334231,9.40046156,170.6218971,179.3044413,88.1455201,91.25254431,178.7319014,178.7932148
3,180,7.06006711,9.528757683,168.6894533,179.8213883,88.37749887,91.17377736,178.9732134,178.7298872
3,180,7.372211542,9.504050908,167.3918406,179.1664808,89.87075352,89.88956773,179.2643681,178.6769499
3,180,6.961653485,9.675147637,164.1788295,178.7628165,90.77749812,89.1664648,179.4589093,179.1564586
3,180,7.422950282,9.522926107,157.4857123,174.2087896,89.08014845,90.88388269,179.812016,179.3867129
3,180,7.575219556,8.819313357,161.419818,170.6690155,89.14089148,90.95910797,179.9679978,179.6894951
3,180,8.040642021,9.518883738,145.6344817,168.3643454,90.88340827,89.4026628,179.8324468,179.5759124
0,7,8.064923245,10.64050272,64.46102655,81.04458293,91.15097327,89.22779634,179.7422245,179.5807059
0,7,10.47281924,10.94893863,64.59835772,57.35915991,91.98888027,88.49885286,179.527758,179.5710482
0,7,18.03103012,12.5394966,58.83273031,36.8530301,91.92067849,88.56706766,179.4370497,179.5257557
0,7,17.93496834,10.72380506,55.34621507,43.7650732,91.84471374,88.63877748,179.4161484,179.4460331
0,7,18.119134,9.094088049,38.89732174,19.5083836,92.40559328,88.11992896,179.2217888,179.3239053
0,7,18.81987913,7.711741757,34.33465991,14.26637096,92.32861837,88.3155126,179.0068441,179.6920646
0,7,15.1478732,6.815525653,24.61883841,10.90082414,92.08349257,88.68104573,178.6621224,179.51092
0,7,11.51556686,6.90986878,12.38018403,8.584307465,92.44127832,88.31162261,178.3720108,179.5060853
0,7,9.175621063,6.899169183,10.62172843,9.318205584,91.93374478,88.76841085,178.1652431,179.4793211
0,7,8.861133267,7.254164974,12.31325003,8.561742562,89.60150993,90.96158809,178.4791748,179.4806459
0,7,8.811439193,7.433492324,14.04497828,8.138565561,89.80026414,90.77996617,178.572771,179.2233864
0,7,8.683771693,7.530220093,14.36859864,8.120909823,89.01465761,91.48422639,178.8037991,179.1106867
0,7,8.425197116,7.409228214,10.11831901,7.26855593,89.42263807,91.0909495,178.8362573,179.0071676
0,7,8.185104175,7.481171862,3.883027623,6.84129591,89.36110738,91.01840563,178.9456754,179.0968721
0,7,8.081844132,7.787944804,2.934345392,7.254663412,89.35625093,90.96574494,179.071167,179.1546153
0,7,7.923584232,7.855274727,2.031892089,7.524840241,89.10354549,91.30310249,179.1694822,179.0739182
0,7,7.420528812,8.465893931,1.075088881,9.312131423,88.62117141,91.70971709,179.6967097,178.0043907
0,7,7.446490105,8.524458847,2.194999382,9.694574274,87.94109665,92.35563499,179.7477922,177.3076728
0,7,7.346431794,8.571559941,2.232045434,9.741799884,87.37346743,92.83680245,179.6378376,177.0101345
0,7,7.182025586,8.537100968,2.170801629,9.601906529,86.97296323,93.19850273,179.6920543,176.9673578
0,7,7.052610698,8.481585151,2.605175612,9.537171597,86.97940416,93.15773781,179.7267188,176.7887354
0,7,6.9630359,8.431153371,2.848883892,9.426271059,86.85009887,93.25075903,179.7451855,176.7069948
0,7,6.542608331,8.373080933,2.917122222,9.304492722,86.6537299,93.42600568,179.7566975,176.7350714
0,7,6.34317293,7.831024776,3.206595469,8.026392846,86.12775169,93.88547737,179.7012372,178.0246094
0,7,6.310670166,7.413439358,3.457413865,7.093758829,86.13144606,93.81870179,179.7069787,178.4023313
0,7,6.260074694,7.020384421,3.539877211,6.236530612,86.06533823,93.78252536,179.6091799,178.6246556
0,7,5.949735361,6.941808234,4.135093139,6.0582527,86.1092265,93.70803928,179.1212696,177.7903951
0,7,5.976861231,6.518760683,4.919806382,5.39579211,87.21468956,92.65870621,179.3625408,178.2109502
0,7,11.93792673,7.144900244,26.92965816,10.69571976,87.99193422,91.7927221,179.1667578,178.626552
0,7,22.26736012,7.068280117,31.29105726,14.54008993,89.82100589,89.94967821,179.3567811,179.0173382
0,7,17.71006316,6.699780957,27.62964343,14.94418608,91.40843981,88.23484581,179.7325575,179.1685761
0,7,14.68911865,6.57839045,25.05958703,15.89950121,91.96688945,87.57865436,179.8641806,179.2609077
0,7,13.4059824,7.208004593,27.43264694,18.27444269,92.1895752,87.35174344,179.0600855,179.6038245
0,7,12.54935917,7.790403385,28.77894841,20.41567395,91.66476779,87.90096199,178.9585593,179.5939973
0,7,12.11703693,8.712843164,28.25166491,24.07315134,91.52253331,88.17582793,179.1151915,179.6955901
0,7,11.67018513,13.12754555,2.390050078,29.80334812,91.48958949,88.16228106,178.9834171,179.9254092
0,7,18.58369676,17.49720513,43.36701212,30.77412461,91.95003949,87.77325513,179.1223405,179.1821357
0,7,16.28941771,16.43692707,66.39673923,68.95443568,92.88654763,86.9742126,179.9395707,179.2867547
0,7,15.02369525,14.95750892,174.0751034,168.778194,93.2428997,86.59354874,179.8432996,179.385334
0,7,14.23070897,12.3359108,172.3846336,177.4486456,92.6594678,87.20952445,178.9545681,179.9572312
1,0,118.2920684,111.1235889,98.63770759,92.85953354,91.0579382,89.88417727,178.5761131,174.1122033
1,0,117.8960196,111.3689648,98.96363994,93.17929439,91.4903414,89.47821043,178.9443965,174.3563078
1,0,119.7092059,113.064304,102.1292284,94.95165061,91.63735937,89.25457376,178.6769855,173.9215599
1,0,122.282392,114.0105372,105.4810515,96.4698337,91.72586209,89.1455454,179.3252353,175.8132492
1,0,126.3829671,117.1322198,110.1483611,99.44483382,91.89521097,89.12956151,179.2219266,175.4804021
1,0,131.0485311,120.4744424,115.5264508,103.0711524,92.14021996,89.02679502,179.7006901,174.619773
1,0,132.5687695,121.6282389,117.177121,104.5285601,92.27678059,88.99578413,179.1143101,173.8765036
1,0,135.6519153,123.1538317,121.0329094,106.0123063,92.38503565,88.92814498,178.4664568,174.3293996
1,0,152.0475072,140.5707397,141.9836695,132.8536172,93.55577579,87.76968117,167.1124553,170.1932067
1,0,157.1943301,146.4159006,150.2882266,141.3628371,94.79716394,86.4310146,170.8728721,172.4069476
1,0,158.2886777,147.9465331,152.0692131,143.0046927,94.51843585,86.72777448,170.8524245,172.4886742
1,0,160.9006531,151.1493934,157.7375322,149.879727,94.96377503,86.46812902,165.8276791,170.5805303
1,0,166.0898389,153.9130498,165.2973419,152.0279695,94.1510275,87.45181949,157.0310546,169.3453127
1,0,173.9780375,162.0832968,176.3140176,166.6487065,94.65167627,88.03093098,158.725235,172.2141386
1,0,175.1778494,166.5549953,179.5624983,172.9281019,94.59056619,88.92257835,154.2602204,171.6537838
1,0,174.8963511,168.8861181,178.2542398,176.8772592,95.14692253,89.03149396,157.6970751,172.3089787
1,0,173.7546971,168.8025356,176.2283898,178.0479955,95.10538687,89.37033597,164.8725589,174.758181
1,0,172.9183492,170.4493489,176.0977795,179.9065041,95.25071268,89.56726878,163.7643837,173.2793308
1,0,172.3945081,169.8358459,175.4574065,177.8005133,95.2330695,89.75505487,163.3466069,172.5503468
1,0,171.4207634,170.4578643,174.3968805,177.8681919,94.50887871,89.88515946,164.0483253,173.5884224
1,0,170.4706461,168.865352,172.9046518,175.8718108,93.71769478,90.5183169,165.6617005,172.5504416
1,0,169.9751345,168.7281502,171.9279378,175.6873825,92.72832454,91.27405635,168.9739771,173.013936
1,0,169.6345448,166.7110517,171.6889565,174.2447022,93.28813947,91.03958602,168.9310575,172.8277073
1,0,167.3459954,163.2240455,168.9956245,175.1823386,93.07976787,91.26235337,168.5853194,170.1873052
1,0,164.8825201,159.1674972,166.0903194,172.2855646,93.04620395,91.31693303,164.3215596,167.8930302
1,0,162.6455216,155.6735317,163.5184668,166.918322,92.99722489,91.15652687,161.8995428,168.2627578
1,0,154.3381117,144.9484758,147.9065268,144.3484772,93.12956159,90.71514582,165.0214932,168.8739837
1,0,148.9532673,138.2762616,138.9152564,135.4130973,93.108138,90.74667799,168.1217515,167.4595269
1,0,143.2926128,132.6945336,132.1806683,131.836277,93.59938038,90.51966749,169.4121492,170.2657685
1,0,138.510302,126.8499181,126.9077704,126.1658085,95.4379107,89.08207088,170.4033307,170.969319
1,0,133.31296,122.9133005,121.3508606,117.737847,97.2016265,87.79820833,172.4353185,172.4583053
1,0,128.1180804,121.8849469,113.0781989,113.6173555,96.6270322,88.02460344,173.2543838,173.3263032
1,0,114.2422926,111.1852277,99.38242666,100.2626905,96.06672491,88.43166581,174.6396728,174.0327401
1,0,110.932656,105.5785869,93.91277439,94.57767173,95.94997333,88.4105295,175.0720542,174.4589685
1,0,108.5765483,104.5318763,92.77930562,93.11517462,95.70502179,88.40761155,175.0240605,174.5222953
1,0,107.7610407,103.9585353,92.62745819,92.2395889,95.65550473,88.3219937,175.170955,175.5667555
1,0,106.6582316,103.1886362,92.80587994,91.06643627,95.52555354,88.06632434,175.5539207,176.1533815
1,0,106.7622669,103.6249677,93.71622353,91.63759964,95.31847505,88.04561108,175.8380416,176.1692396
3,180,107.9901956,103.3460571,94.74601003,90.79591391,95.15870238,88.05606453,175.833698,175.8517264
3,180,108.4150826,103.3805981,95.54101553,90.38212033,95.32605889,87.9295444,175.8812502,175.7025396
3,180,109.6960468,103.8024067,96.96014039,90.71782425,94.91731889,88.27778046,176.0906324,174.8886606
3,180,109.6937036,104.119224,97.13293229,91.20063151,94.6958295,88.3113658,176.6291174,175.0136549
3,180,110.6964072,104.223995,98.18493349,90.96556842,93.99549659,88.99084209,176.3319407,175.2878542
1,1,111.2124306,105.3009689,98.78213638,92.1130136,93.69008505,89.1259878,176.5293466,175.4256576
1,1,113.2853266,107.0223902,100.3696177,93.46827952,93.95374735,88.53924186,176.6354648,175.9493762
1,1,118.7363887,109.9635156,105.6215104,95.9470856,93.91728971,88.1220539,177.4504855,175.2656058
1,1,127.1521698,115.9365379,115.6339726,103.383837,93.68310344,88.06598506,178.683057,173.3997618
1,1,133.393337,120.7766994,123.5714182,109.9820259,93.09098772,88.62285024,178.9492079,172.7429347
1,1,145.3952779,131.8196312,139.4445014,124.6636457,94.1099203,87.51794636,178.1285075,173.1372675
1,1,150.356981,138.038093,145.6540342,133.2879704,94.49719206,87.11572375,177.0804842,172.470206
1,1,154.1334869,143.5580624,148.6823812,137.8566258,95.11396954,86.35891838,176.0814238,173.2167617
1,1,154.1573594,144.9752772,150.3765638,137.664709,95.30629265,86.41144562,175.4174361,173.50929
1,1,154.1075019,145.1836579,150.6595907,137.7708399,95.13731886,86.52601585,175.060425,174.1334037
1,1,170.0561714,165.3746267,176.2304699,168.7599305,93.6465452,87.82176814,172.1996849,171.6905407
1,1,171.8323118,168.3458711,177.430203,172.5406065,92.519567,89.07358548,169.3627962,168.3569979
1,1,172.0490846,171.0956417,176.8293664,176.6567323,91.66012515,89.92424027,165.337776,166.090623
1,1,171.8602415,171.7902077,175.9567646,176.5342997,90.92953865,91.13735675,163.4407662,162.2238349
1,1,171.3514351,172.6064489,175.3592842,178.7911463,91.22194417,91.55892427,163.4951415,163.9944189
1,1,172.4659717,172.3931173,176.6260705,179.5655582,91.96412725,91.28578422,161.4091542,164.621963
1,1,173.7868034,172.4023509,179.5881614,179.6552053,92.19137674,91.31084695,162.1416547,166.9488795
1,1,173.5084063,171.7748357,175.7350681,177.2088318,92.64651427,90.97041712,164.6598003,167.2885451
1,1,173.0590588,171.9721308,172.4062675,177.5355247,93.22298061,90.88777445,168.5894737,169.8578058
1,1,172.1592957,171.8055046,171.5683603,176.2011162,93.02057878,91.17839822,168.5633247,168.5199223
1,1,171.4092718,172.4285951,170.9100853,178.0916455,93.04679417,91.46085446,168.4934652,169.0646969
1,1,171.1341017,170.655826,171.0744873,174.5176431,93.258245,91.61682947,168.068869,168.0684758
1,1,169.402335,168.5914135,167.8351837,172.8854095,93.27075426,91.58753298,169.2734612,168.6225006
1,1,166.5744103,165.767098,163.045829,178.6561544,93.69704497,91.1299047,166.4697807,171.7337621
1,1,156.8083969,152.3887144,149.2188613,151.3983993,94.97967973,89.77801714,170.0018641,174.5283047
1,1,152.6726315,144.7964914,142.0705431,141.3452326,95.97632306,88.78696423,170.7923213,174.4012571
1,1,149.888078,141.3992149,136.8792306,136.0311379,96.52346163,88.34237789,169.7908439,173.3697398
1,1,147.0979686,138.6162556,132.5481052,131.9096216,96.5495095,88.25670453,169.1946842,171.4673383
1,1,144.7106541,132.4551926,126.7091365,130.7394392,95.83166238,88.60290587,170.1682176,172.5510902
1,1,141.5224008,128.7239161,122.8493741,122.4381027,95.82070647,88.89286138,169.6741339,171.97073
1,1,130.731275,119.0005418,112.3762656,105.7391379,95.28094491,89.01634542,171.2257746,172.8388417
1,1,127.7372267,116.7569708,107.621594,103.7027121,95.94246856,87.53550477,173.7522203,174.4829584
1,1,126.7658206,116.009421,106.0069084,101.1186851,96.49625091,86.54455288,175.200766,174.5595429
1,1,125.0440648,116.6219595,104.5707191,102.1202527,96.1988871,86.7383788,175.387808,174.1644097
1,1,123.6034317,116.1325159,103.3851535,101.4619949,96.27052046,86.42139604,176.1519657,174.2840769
1,1,120.5104063,115.4049386,100.3480474,99.88894841,95.96110563,86.77507082,176.6156691,174.4111628
1,1,116.0421286,115.7319149,97.68437735,99.47434764,95.26326357,87.4204483,177.2614377,173.5192643
3,180,114.8261528,115.7854147,97.70926387,99.27198972,95.06513304,87.6820481,177.1286184,173.3582621
3,180,114.6545791,115.5115243,97.77290003,99.23098288,95.03503315,87.91529975,177.080696,173.7118675
3,180,114.338325,115.250655,97.14156254,98.9479059,94.49798304,88.47916314,177.2473185,173.3343751
3,180,114.6201273,114.9656088,97.2288065,98.74165476,93.97099422,88.59686179,178.7650159,171.4594312
3,180,114.4135051,115.0411269,97.0676036,98.75369094,93.99289204,88.52979569,178.5259883,172.669274
3,180,113.3093051,113.1016042,95.89398192,96.3670736,93.68044578,88.58768905,178.5376058,174.1379797
3,180,112.9318006,111.3683818,95.32519403,94.50993435,93.62405322,88.51906807,178.6011241,174.7682414
3,180,112.508292,110.0639066,94.73632734,93.223308,93.31562912,88.57907735,178.7974796,175.0517159
3,180,112.6363658,108.9959902,94.88969872,92.38888678,93.24963957,88.56303303,178.7132792,175.0365427
3,180,112.4359828,108.1626804,94.6787127,91.56591237,93.14971687,88.7614236,178.7768489,174.5117613
3,180,112.5505184,108.2967624,94.90513663,91.47171959,93.33338595,88.5911879,178.952979,174.1051079
1,2,116.0750482,111.2000639,98.80997749,95.23333973,93.19520965,88.82979548,179.163911,172.9458118
1,2,122.586637,115.7009475,106.2132052,101.4206732,93.44703185,88.67123627,178.6916031,173.2546443
1,2,128.6376563,120.6044031,114.1364836,108.3935289,93.64342645,88.32688708,178.4515253,173.652354
1,2,135.5692442,125.7562045,123.3965045,115.1020147,92.80475536,88.60279627,179.3658938,172.7867979
1,2,141.2414673,129.1403255,131.4947209,122.8415598,93.25519055,88.19351559,177.8116534,171.7784927
1,2,145.6051347,133.5377221,136.3764667,130.7765042,93.74746871,87.69918551,177.3611473,171.5615651
1,2,153.9238407,147.0227111,146.9502892,142.0559859,93.98722551,87.66274376,176.4554182,171.8598593
1,2,155.9824085,150.5740157,149.5080678,147.0650411,93.98578638,87.82736162,175.9469425,172.5732161
1,2,164.350152,161.1999249,163.6196618,164.6371619,93.34954645,88.71512975,173.1508755,167.1742111
1,2,169.8160027,167.5689021,174.3133665,172.2335077,93.35202734,88.85059483,171.5977149,169.4459539
1,2,171.9069544,170.3732407,175.8206796,174.7708399,93.24890416,88.38176257,173.2660449,174.1488628
1,2,172.3700889,172.6636325,175.0601786,178.6995819,93.10615508,88.88447505,173.3348327,175.5265918
1,2,174.6900847,173.4837903,176.2289646,175.5959519,92.58546598,89.48374132,172.6270683,174.000395
1,2,175.6931413,172.9800125,174.9288773,175.5037292,93.53538759,89.45873539,171.3349059,173.2767986
1,2,174.8756536,170.9699151,171.9970933,173.8608851,94.05597972,89.44405831,171.2247871,172.9815346
1,2,173.5796407,169.5195408,169.2129299,171.2630974,94.0267408,89.50177689,172.2410778,174.9187362
