Class,Sequence,Angle_11,Angle_12,Angle_13,Angle_14,Angle_23,Angle_24,Angle_25,Angle_26
1,2,172.4448712,168.7045775,168.4475133,169.1570481,93.88001356,89.29606018,173.0235153,175.4733619
1,2,171.8441991,168.6351792,168.5219086,169.6322712,93.60030778,89.33429907,172.5985866,175.640348
1,2,169.9907884,166.4998055,166.3854469,164.8772066,92.94890781,90.38927771,171.196779,175.9820202
1,2,159.8055637,153.1402906,149.3849,144.1714495,93.54272846,89.84112237,168.0074229,173.177185
1,2,153.8149996,146.0657608,139.3468428,133.9988913,94.78661079,88.91888078,168.0873773,174.3965424
1,2,148.9781518,142.8741449,132.5614974,129.2081542,95.33896932,88.32313345,170.2659427,176.0623657
1,2,145.4963175,138.5337898,128.8295492,123.5509598,94.90715356,88.76647311,169.9092162,174.5220849
1,2,141.3576107,131.9700307,123.2267572,114.8466884,95.28108751,88.43291178,169.9802531,174.4107037
1,2,137.0249916,128.2521409,121.0564051,109.8496812,95.20862711,88.42678263,172.926824,175.231573
1,2,120.5781992,116.0764671,99.00329626,96.9843882,94.94266032,88.43170855,177.3308653,175.2598734
1,2,116.7032748,111.4379636,95.4389602,91.59938824,94.27398126,89.16537849,178.1404764,175.3040139
1,2,113.2639803,109.181083,90.51257894,87.89072305,93.56338252,89.3610013,179.9414911,173.5700257
3,180,111.5121115,107.1005902,88.77904621,85.77365379,93.26764591,89.5925575,179.6443111,172.4254441
3,180,109.7275163,107.1150649,89.02934051,85.43786501,92.93068013,89.85745671,179.5518485,172.9964999
3,180,106.7431824,105.681212,88.83189961,85.32763124,93.21102357,89.65013375,178.797834,173.6651313
3,180,104.7019317,106.2158766,87.30586438,85.53439238,92.78038458,90.02087646,178.6327352,173.4768449
3,180,105.6831617,107.0164665,88.89586598,86.70389495,92.85547747,90.17671955,178.4043281,172.9733527
3,180,105.6843178,107.2825486,89.61715957,87.19847256,92.96837127,90.14926954,178.0677731,173.3712949
3,180,105.9967504,107.4188567,90.0674751,87.76385577,92.96227742,90.03690546,178.2555301,173.2783275
3,180,105.9940147,107.1247848,89.52781099,88.44850911,93.14724935,89.87885663,178.0359064,173.7021005
3,180,105.2011923,106.0959067,88.064982,86.7747244,93.21383462,89.83135061,177.9824198,173.3968826
3,180,105.0711503,103.0489125,87.32251623,83.952436,93.42315349,89.38206853,177.7401892,174.3988328
3,180,104.8271765,102.1973391,87.22970737,83.12838825,93.37779796,89.25515838,177.9301388,174.481788
3,180,105.5257754,101.9228772,87.8286889,82.64663147,93.35231032,89.29997261,177.8826344,174.4236309
3,180,106.1150482,102.9217206,88.6908489,83.5899664,93.40534818,89.38482243,177.866058,174.3522606
3,180,107.7378142,104.2292714,90.56312399,84.6541745,93.27274485,89.49642387,178.4983473,174.4073512
3,180,110.7476029,105.9821556,93.63415099,86.61732865,93.27360837,89.47503906,178.3083452,174.5582693
1,3,130.1581608,122.6719175,115.9975683,106.850159,92.79668589,89.17498053,179.6332507,173.6025057
1,3,138.4372724,127.4278868,127.5026346,117.9024667,92.70701823,88.72518876,179.6384731,173.759408
1,3,144.2068028,131.7888811,132.9669997,125.6387208,92.64028531,88.69346164,179.5196335,172.5491831
1,3,148.8855059,136.2948024,135.3436509,132.8586551,92.59607097,88.64140343,179.3242246,172.5857186
1,3,149.870912,136.602928,135.5008005,133.3445406,92.71617268,88.44837768,178.5056123,172.5025314
1,3,153.7520415,139.2682782,140.1397116,138.9872219,92.10553337,87.41030276,177.1711201,173.3737424
1,3,157.6036286,142.7054253,143.7979995,143.1783382,92.60530938,87.32699407,179.0856256,173.5518376
1,3,175.0750785,165.1252611,178.2862251,170.7411296,93.62740688,87.77180526,171.9370781,162.8518577
1,3,177.2407048,169.0457557,176.9615166,174.6816969,93.03539857,89.37905673,166.5926329,162.8539733
1,3,176.3063737,171.0775742,178.9307644,176.889695,92.47401403,90.1627258,166.3977333,164.1979427
1,3,175.3738783,172.2200301,179.3749276,176.8642499,91.96438689,90.45670695,164.8223847,167.0920807
1,3,174.548996,172.5483273,176.6257826,176.6093631,91.89422317,90.40215271,171.2860192,173.6321419
1,3,173.3351144,172.5594023,175.5387523,177.0138338,92.51519282,90.14206213,171.4481575,171.6338041
1,3,173.2541462,172.4652488,174.3314247,175.9626207,92.64441884,90.1026207,171.3633203,171.3319297
1,3,172.3639277,171.6433007,172.5715632,174.1520558,93.17386123,89.67669631,171.0934863,170.913214
1,3,171.270188,170.8310473,171.2616467,170.1825721,93.37414275,89.70493522,170.2009718,170.9723535
1,3,169.6928168,171.2745108,169.5706091,170.4619324,93.38846058,89.7999993,170.0874714,172.0841826
1,3,166.5413701,171.146489,167.2328885,168.9375899,92.92593736,90.22639495,171.3203372,173.5334207
1,3,164.168904,168.246551,170.3561778,166.5067501,93.49239041,90.26700705,171.2298211,174.7792894
1,3,153.3534245,151.7875303,143.6191407,136.4599525,94.5991923,90.49001715,171.1257027,173.1877232
1,3,148.1308222,144.7876584,136.1608522,127.4997745,95.15969072,89.21570578,173.2885722,174.3149398
1,3,145.4755518,140.781848,131.4083293,123.273466,94.78920218,90.04008132,172.7821705,173.8040837
1,3,143.1647824,136.0561204,128.7644298,118.7940403,94.64015552,90.32164957,173.5045582,173.0124364
1,3,142.9353546,134.9357842,126.4766155,117.0526204,94.93162896,90.06932641,175.4772364,173.3441267
1,3,136.1306034,126.9604684,118.6893726,111.0859989,94.8201233,90.03757346,175.6944784,173.419735
1,3,120.3975321,113.0760376,99.44617786,95.27559659,95.86559316,88.71188226,175.9294979,174.2157565
1,3,115.9352594,109.2613147,92.51716121,90.51980789,95.26389332,88.78339658,176.6618502,174.4808286
1,3,112.5085823,106.4915552,90.12163166,87.40057534,95.18412894,88.65150246,177.3929103,173.9400611
1,3,109.4764499,105.4757942,89.18508317,84.76054969,95.02704468,88.67143555,177.6158967,174.5269093
1,3,106.8107762,104.938942,86.74926046,84.28467903,94.50704399,88.96357998,177.8560568,174.1950553
1,3,105.8052021,104.4081236,85.69986868,84.60594367,94.22755733,88.84742094,178.0937623,174.4522852
1,3,107.5331216,104.8486776,86.97417712,84.92857753,93.9216943,89.05807496,178.4175715,174.2209137
3,180,109.9954841,106.7880557,89.65817875,86.83951772,93.5621026,89.33164513,178.6760947,173.614142
3,180,111.221131,108.0837954,90.29249855,88.23504633,93.40514499,88.9589607,178.9777513,174.7242773
3,180,111.8634551,108.7032976,90.56851662,89.14343209,93.49780894,88.60833012,179.1126311,174.7838783
3,180,112.6173875,109.0586331,91.47217761,89.5852737,93.77004214,88.36547443,178.6255205,174.893492
3,180,112.981679,109.2319612,91.97937399,89.66377457,93.50249246,88.83111955,178.5332472,174.6614025
3,180,113.0033936,109.2786072,92.20039471,89.63573622,93.11816109,88.98514667,178.7936025,174.6238796
3,180,112.8275016,108.3016938,92.26467295,88.22811358,93.09578948,88.94698781,178.9797209,174.8287339
3,180,112.6724135,108.163197,92.51809645,87.96937047,92.85245573,89.13101787,178.9857978,174.8431241
3,180,112.969133,108.1163435,93.0958759,87.88001677,92.96957406,89.02139061,178.4785843,175.4480331
3,180,113.6808737,108.100211,93.77141671,87.93374162,92.78450398,89.20951399,178.554701,175.579679
3,180,115.3856142,108.204363,95.44023118,88.13968976,92.99430759,89.18114415,178.6207521,175.5850835
3,180,116.8314509,109.3044229,97.14435334,89.84752196,93.66147277,88.63301348,178.2799175,175.2915664
1,4,137.6640493,123.7355123,124.2267282,105.694702,93.88236384,88.95384731,177.2729825,172.0764997
1,4,143.3144121,129.2439218,132.9655751,114.588556,94.12221762,88.70170678,176.9914498,171.9782391
1,4,147.7856116,133.0991997,136.2729499,119.9332946,94.81004683,88.09571552,174.9342962,172.8844713
1,4,152.8106571,140.57169,144.2493375,128.9656866,94.6955448,88.3521237,174.7635265,173.0137191
1,4,155.3431862,142.5466447,146.9475518,130.8395545,94.86690203,88.18952879,174.0421055,172.6336436
1,4,158.1026156,145.9161508,148.9095375,133.9291395,94.56606247,88.19532934,171.7206304,170.4824237
1,4,171.1065534,166.5702063,175.0367583,168.4273148,93.94333861,88.17417299,165.2027008,169.4885581
1,4,172.3217782,168.2518525,176.0463238,172.7358923,93.85065576,87.65288923,165.8412409,170.6800898
1,4,173.6581607,171.6307873,179.3711528,178.8316949,94.50413971,87.10905308,159.6352558,171.8701989
1,4,173.0362642,172.4218728,179.3061003,178.1751841,94.39533806,87.47099329,163.4212842,174.8113572
1,4,173.2749174,172.5064925,178.4033362,177.6395495,95.3212688,87.29504297,161.0330617,174.0179564
1,4,173.527114,174.015636,177.9267144,178.589658,94.68258227,87.98670478,162.9441838,173.870006
1,4,172.5955373,171.9931293,174.0046642,171.8935323,95.22532063,87.96143127,164.1343126,171.0974005
1,4,172.0022147,170.8468784,172.7256209,168.7561864,95.8664779,87.31057787,163.97911,170.6004273
1,4,171.2842761,169.9600335,172.2327343,167.0288273,95.49863063,87.74612458,165.2120141,172.1791506
1,4,170.6095125,169.4839354,171.1956858,167.0050292,94.95071711,88.42451385,164.9222534,171.1323488
1,4,169.3418474,167.013867,168.3485557,161.5095977,94.88585511,88.4473647,166.2457796,171.6702234
1,4,167.015985,164.9217027,162.1244453,157.4752521,94.71001011,89.25093128,165.6351728,171.3864157
1,4,156.4837847,151.7523165,143.0957961,136.5188743,94.64454005,88.71672917,171.3046759,175.2686136
1,4,150.3530447,145.1182516,133.749698,126.2464142,94.31561079,89.25214026,171.6251626,175.2142078
1,4,147.8693486,141.3070051,130.7988045,123.3436009,93.70312351,89.44238183,172.9778549,175.3166647
1,4,143.5297631,139.208803,127.5938187,120.6574718,94.20701679,88.88079937,173.8676954,174.5280868
1,4,141.890003,135.6562973,125.9977199,116.8595969,95.68572055,87.10071063,174.5894438,174.6996827
1,4,138.9924044,132.4325074,123.0580497,113.0145856,95.29522289,87.5285587,174.7915959,173.8362557
1,4,135.8215259,129.3446443,116.7902191,108.6831022,95.17450531,87.77806185,174.0195938,170.9392781
1,4,120.7196674,117.1318869,98.91811826,95.8357226,94.72588877,88.11184467,177.4441959,170.2627341
1,4,115.5329593,113.1576826,94.15637115,92.63867872,94.43780346,88.2789949,178.8246556,173.1631151
1,4,113.5521782,110.5448647,92.38436825,90.31980828,93.54883478,88.79707052,179.2229488,173.6267145
1,4,110.6904719,108.2857413,90.42563669,87.42287609,93.41984501,88.87922432,178.6226741,174.5667176
1,4,109.1076773,108.3443264,89.63022757,87.00006438,93.0865757,89.26392296,178.6360643,174.4994993
1,4,107.6012653,106.9182666,88.75597288,85.51942312,92.95647465,89.67112935,178.6680349,174.320143
3,180,105.1325472,101.4262375,87.64580575,80.76474926,92.98173698,90.25765921,178.2009954,173.9254608
3,180,106.3656329,100.6902726,89.72049321,79.96447222,93.07066279,90.17021148,178.1712089,173.9011187
3,180,107.1108587,99.2347009,89.74493574,78.63542748,93.22504123,90.02050055,178.3464323,173.9211187
3,180,106.9586052,98.64667487,89.34000459,77.58240435,93.79935948,90.09455153,177.4973083,173.7139171
3,180,106.7932433,99.34642521,88.74220287,78.20509554,93.70739566,89.96292922,177.6227077,173.7933716
3,180,107.5563144,98.80348964,89.24461069,77.73545375,93.65680458,89.96766996,177.2907008,174.0776602
3,180,108.2863772,99.05924067,89.71166806,78.3022687,93.76720467,89.30988738,177.6695835,174.6658743
3,180,108.5252971,98.06536271,90.01321302,77.74909417,93.89229838,89.26356581,177.4010298,174.2033888
3,180,108.6296536,98.08587901,89.7991209,77.63091424,94.1304655,88.92668095,177.5183078,173.7185221
3,180,108.6809577,98.83112874,89.83240451,78.22755852,94.32019907,88.9886399,176.594223,173.1731193
3,180,108.7459608,99.76534108,89.9721705,79.02709774,93.95355639,89.14621664,177.1994615,173.3019364
3,180,110.5378231,100.6807301,91.33624202,79.84874585,93.86096745,89.2184623,177.5619781,172.7738762
1,5,114.0247753,104.3009017,94.3723035,83.89740919,93.9848256,88.922674,177.4711695,173.0357425
1,5,133.300354,121.8153139,117.0393923,101.7814511,92.33408658,89.25813224,179.1100105,174.1886314
1,5,140.18447,126.3272553,126.9163373,108.0721104,92.38545539,89.03869657,178.8282349,173.1124451
1,5,148.916696,132.8000023,135.7352712,114.8342109,92.28100984,89.1118382,177.206171,173.3026368
1,5,153.3292027,137.5647246,142.6763563,121.3942967,92.12546338,89.58973547,173.9895522,171.565241
1,5,153.5932772,137.770431,143.2118281,123.0407805,92.40449724,89.02973204,174.0566005,172.3284359
1,5,153.6584023,138.1231419,143.2771717,123.6419772,92.61840814,88.69084158,172.8663082,170.5488004
1,5,170.0350609,160.2589583,168.4211429,156.4539903,91.6046674,89.80721216,144.6074531,145.7377339
1,5,174.1273774,165.1825523,172.6835595,165.4252526,90.93441088,90.15652191,168.6819541,165.1889195
1,5,173.7047597,167.7371289,173.1160479,169.2014468,91.41550818,89.80668773,166.3861661,167.2063514
1,5,175.4899924,170.434447,173.8633731,174.3357123,91.14718197,90.50343217,170.3854943,163.6709044
1,5,175.9279471,169.9472921,174.3708355,173.8571393,91.67322267,90.14940168,170.1308165,167.0087065
1,5,177.1084573,171.7763001,172.8808337,176.2120172,92.64145784,89.28729762,168.2533085,167.8328242
1,5,177.9310418,171.2745065,173.0825411,175.1930809,93.85787845,88.30797217,169.2007099,170.9614445
1,5,174.9447611,168.3850642,168.3564196,169.6043971,93.64832374,88.92632894,170.6994805,171.8270677
1,5,173.5922073,167.4003152,165.9472142,165.4729418,94.116717,89.22758795,169.9958654,177.1350258
1,5,172.8151338,167.7146913,164.9158901,165.6490213,94.58816374,89.79737862,170.1931298,174.3266489
1,5,172.5129729,166.0026452,165.8935816,167.5359132,93.85998457,91.13472681,168.990218,174.3357173
1,5,170.3390141,163.5821349,164.8217491,161.6299711,93.26179265,91.86967874,167.1069628,173.6221851
1,5,168.235246,160.5138263,160.0112503,156.7381916,92.75635798,91.55652016,167.7187392,172.165252
1,5,164.3103662,156.397199,152.3892606,147.1301203,93.35565784,90.88421446,169.3086995,173.6566321
1,5,153.2192584,139.6305374,138.1662292,125.0712246,94.34807216,89.96022516,172.3729388,175.3615538
1,5,147.8893441,132.7537406,130.1913291,118.7647626,95.18893919,89.21731914,171.8114308,174.5538578
1,5,142.7332349,126.5072426,125.48478,112.1597371,95.74753733,88.90188061,172.6892553,173.9684855
1,5,141.6800673,126.7254726,124.5254218,111.9099543,96.1037446,88.78297441,173.0630023,173.9760847
1,5,127.057253,114.6751956,104.565887,96.52289976,96.62881982,88.1963867,173.7710586,173.4454586
1,5,122.7791764,110.0192554,99.84263684,90.68210128,96.34484047,88.30621469,174.5445062,174.4459341
1,5,119.8327849,108.5447291,95.05009206,88.85355063,95.66576008,88.89029105,175.2712361,174.02958
1,5,119.8066491,106.5909461,95.77728757,86.15055623,96.44541997,88.26019273,175.1030112,173.6866478
1,5,120.4101031,106.3350687,96.42619981,86.42085554,96.40014252,88.3971734,175.0179755,173.4957799
1,5,119.8177276,104.3923782,96.27819647,84.07463942,95.8053657,88.7949601,175.1499348,174.2965168
1,5,119.5044802,104.4840286,95.89389118,84.45969835,95.59286999,88.88150499,175.2348891,174.1728397
1,5,120.1970836,103.4592631,96.87629212,83.13607441,95.16935198,88.3122366,176.5112716,174.9597581
1,5,119.718345,102.8246857,97.29032245,81.72479873,94.63846985,88.60800399,176.6701023,174.6163123
1,5,119.0184956,102.3017176,97.25596755,80.88728189,94.30812627,88.35114324,177.4276165,174.787723
1,5,118.6945419,102.4827727,96.78107616,80.63590933,93.12148453,88.93788401,179.0976161,173.7120888
1,5,119.089264,103.3467724,97.02483021,81.46256754,93.21404531,89.15926673,178.3878462,174.5375625
1,5,119.4896545,103.9966007,97.63351105,82.14313834,93.26989901,89.1591709,178.2239111,174.6017718
1,5,120.140996,103.5654089,98.21551896,81.79225683,93.23795806,89.26143251,178.1788269,175.1157394
1,5,120.4585477,103.0757948,98.56088507,81.32368381,92.67974549,89.6964383,179.3122408,172.8147517
1,5,120.6672856,102.1565249,98.76027614,80.37515033,92.82359697,89.46245261,178.7203193,174.2758312
3,180,120.9045586,101.7053908,98.92946352,79.84497723,92.43028921,89.64872628,178.7958541,174.4493967
3,180,121.1691317,100.8210321,98.94888543,79.00255391,92.19786383,89.87136699,178.627728,174.7657537
3,180,121.2960754,99.6114431,98.97170863,77.58861942,92.33579454,89.96493317,177.9929844,174.9624576
3,180,121.6461056,97.9154991,98.97212381,75.5473865,92.47094837,90.04926395,177.8081042,174.9863111
3,180,122.1363283,95.06529311,98.76092046,72.78755523,93.01030345,89.80385551,177.3371498,174.8918559
3,180,121.3236426,91.82205943,97.62359767,69.56112531,93.42280322,89.69183352,176.7342003,174.8568519
3,180,120.9681141,90.81677749,97.02376841,68.5574652,93.48215913,89.64263666,176.7588273,174.7071241
3,180,120.656597,89.45958483,96.60053354,67.23959912,93.52643579,89.69999392,176.9274784,173.9052784
3,180,119.8570912,89.26798552,95.81458173,67.02998642,93.53344357,89.67253074,176.9314716,174.044928
3,180,119.9351436,90.07523187,95.82227441,68.27699525,93.94704056,89.2964978,177.4564081,174.7756149
3,180,122.3299105,92.95418984,97.84173551,73.95459543,93.99793238,89.45177866,177.0367738,175.0385947
1,6,124.5448074,97.43584098,100.3409326,79.71323495,94.29490042,89.33706685,176.5863993,174.9759894
1,6,127.1422026,102.2095136,103.6405713,84.41922282,94.31355089,89.27060826,176.6522422,175.0017254
1,6,129.9883397,107.8760987,108.1461757,90.32561085,94.24372928,89.40600031,176.6292001,174.1234942
1,6,132.6764062,112.3213056,111.8301605,95.1894146,94.29345657,88.99309579,176.6312761,173.7650396
1,6,139.6363704,123.7440981,121.482299,108.4605011,94.28163537,88.73906966,176.4974838,172.3033665
1,6,143.8087955,127.5827734,128.0193132,113.450344,94.14359221,88.55500022,176.1443221,172.3936234
1,6,146.4002248,131.4664949,132.2220484,118.7355235,94.11055303,88.57936849,175.7237968,173.0746189
1,6,149.3994505,132.9200451,139.5041358,121.8076027,94.11960209,88.66217657,175.1431473,173.2193807
1,6,156.5161573,142.9781823,150.8407435,130.2141963,93.63775153,88.47863775,175.5542907,173.5143298
1,6,160.6079953,148.9794506,156.2976985,134.9818974,93.64263897,88.42119658,175.4525387,173.5858927
1,6,162.851666,153.2499251,164.4771875,141.9512252,92.73721455,89.49170363,172.3001444,172.4011014
1,6,168.2072371,161.4596653,172.1025682,157.6734038,91.99310966,90.13797192,172.1619424,171.1658878
1,6,168.475678,162.6179245,173.7880378,159.729914,91.99476482,90.25655991,169.6830253,167.6951484
1,6,168.8495903,162.4255268,174.2810891,160.0215578,92.03986654,90.28832734,156.4779486,158.9325522
1,6,172.5790031,168.2501256,168.3267479,121.6321103,94.20253472,88.64516561,173.3824798,165.6633579
1,6,174.9689139,173.4555832,176.0459003,161.9556099,94.08717858,89.28713598,176.9955569,168.0977896
1,6,174.9618115,174.9275508,177.4042595,171.7596259,93.20549168,90.42689567,176.5257331,170.0251261
1,6,174.1477402,174.7371614,174.5114356,173.3873803,93.77101992,89.99604203,175.4912113,171.0490582
1,6,172.7265352,171.1980002,171.7710851,165.3880685,94.53866519,89.52481813,174.8468372,171.7743298
1,6,171.745967,169.0048508,170.3148183,162.8558972,94.06639367,89.90336676,174.8039799,172.4812229
1,6,171.9477127,168.4393436,170.4393851,162.5823275,94.90111349,89.29209117,171.2177347,172.7416894
1,6,172.0068988,168.1693262,170.4458046,162.4397488,95.30580603,88.93149799,169.5190007,172.7562861
1,6,169.4746197,167.2125246,166.3886363,162.1417103,96.11921679,88.25779093,170.51718,174.0727013
1,6,165.8136837,164.160499,162.9631893,154.2037764,96.98423109,87.21336212,171.3571368,174.9578062
1,6,155.3255222,146.4489437,139.8504908,130.4630618,97.11147949,87.46076626,170.3821693,171.8693047
1,6,151.8395985,137.5357519,133.9622907,121.172597,96.32971626,88.57968065,172.9595804,172.1244431
1,6,149.1585041,133.0843095,129.142302,117.4868638,96.95189653,88.67836863,172.6166546,171.6669181
1,6,146.3496808,128.9729696,125.4995865,111.0498101,97.17271135,88.42161084,172.5827988,172.308276
1,6,134.2807007,119.1667685,115.9215759,101.9047688,98.5479559,87.45919554,172.533794,173.5903799
1,6,129.0999656,115.0212857,109.0764801,97.3395498,96.92637994,87.67450215,174.3957627,172.4906508
1,6,125.538508,112.6966902,105.0259478,94.6644951,96.64223759,86.76857636,175.5405496,174.2620509
1,6,121.7311948,109.9551525,101.0864729,91.13680653,96.06874493,86.52464728,176.6346044,175.1567161
1,6,115.703561,102.8147148,96.43847005,82.60073615,95.28972061,86.78681416,177.3130503,175.528002
1,6,112.2775603,100.2237758,92.40161934,79.71302813,94.52443631,87.62940214,178.3496197,174.5680193
1,6,110.2882277,99.06670552,91.56816809,77.89307325,93.46520232,87.86453348,179.8155888,174.8967326
1,6,107.8075384,97.3771018,90.20894533,76.54279221,93.47121589,87.9524439,179.8917376,174.795522
1,6,103.0313966,90.51717871,85.89099083,69.41758704,92.84177754,89.00152867,179.7806333,174.4345346
3,180,102.5505815,89.39265722,85.11605531,67.73341708,92.56498585,89.44970591,179.8855594,174.3876237
3,180,102.7534266,88.74241851,85.17390071,68.13219288,92.70733371,89.69268824,179.3179931,174.4134105
3,180,102.1409629,88.61978671,86.0028932,67.36949982,92.78427008,89.15028761,179.5933677,174.6349463
3,180,102.9204731,88.40557196,86.72276148,67.48175401,92.42339075,89.47824299,179.6851392,174.5773992
3,180,104.1483175,88.99426405,87.88834441,67.90573721,92.68174031,88.73607542,179.4104213,175.0601331
3,180,105.2414995,88.88731242,88.96707495,67.66247641,92.68396755,88.87779872,179.1634939,175.0087622
3,180,106.1299602,88.63057482,89.13087795,66.88071478,92.96482492,87.84160544,179.3136741,177.1127782
3,180,106.7098958,88.74928141,89.23084424,66.85780074,92.12489615,88.66497096,179.3401901,175.3127225
3,180,106.9918314,88.1972732,89.29157794,66.59197523,91.4910746,89.03811496,177.5477637,175.7790392
3,180,107.2910639,87.55189692,89.19352128,66.68177842,91.26824401,89.40506083,176.9042748,174.9896133
3,180,107.5467868,87.52279866,89.20619254,67.03743164,91.21226781,89.52783434,176.8945679,174.6198169
3,180,107.57115,86.73534341,88.64590888,67.2041247,91.43966078,89.54052279,177.5278675,177.2162254
3,180,109.0456823,85.68791865,89.21156295,67.44799211,91.91440465,89.51971177,179.5177813,177.307882
1,7,110.9176099,85.51919058,90.54966185,67.41394684,92.20864255,89.31351789,179.4918,177.9250626
1,7,112.6970987,86.10693985,92.28252766,67.50163379,92.32053496,89.09748972,179.4169489,177.7423774
1,7,114.7913385,86.35506701,93.98916579,67.76530861,92.10387355,88.96475873,179.7698299,177.6725593
1,7,116.6379864,86.23719772,95.69051134,68.64428406,92.18602909,88.86868502,178.63383,177.7709232
1,7,122.4318547,94.79946913,103.3357613,78.24475217,92.06629112,88.75731996,179.646151,176.7420868
1,7,125.5051416,101.3070148,109.5959692,85.09403712,91.84209152,88.75285747,179.3041986,176.6103851
1,7,134.3388279,110.7474563,121.7150417,94.69258842,91.6491051,89.28045464,179.1635141,176.652141
1,7,138.5719768,119.2717438,128.0943189,104.0339252,91.62098049,89.52163043,178.6272998,176.0786582
1,7,143.7950511,124.3656082,131.6018372,109.6061455,91.25188265,89.7582486,179.5961036,174.7070715
1,7,149.0370003,127.8472263,139.2463802,112.5188947,91.28505801,90.02762615,178.8235099,174.4689541
1,7,152.7758745,131.0325596,146.1739859,118.4660161,91.69045889,89.70768567,176.9725155,173.7884152
1,7,165.8668591,151.0762504,168.2781936,138.8678663,91.62577101,89.61477877,174.3916047,173.2817964
1,7,172.0748118,157.3867691,179.5224941,147.1428436,91.87190868,89.05642673,174.8248649,174.189773
1,7,172.1272849,157.7552217,179.5138519,149.7718755,91.57349419,89.31850348,173.2741518,172.3958532
1,7,174.2687139,161.0123682,177.8568365,159.5424306,91.59788014,89.68001618,172.5983182,171.769515
1,7,173.8792233,162.9374948,178.1543079,161.9704429,91.68230302,89.57141932,172.2909872,170.1969905
1,7,173.6992637,163.0739184,174.2599091,163.7138922,91.91003302,89.56906072,172.0353414,169.6606478
1,7,178.113904,11.23546312,167.2338523,41.61109918,92.44465548,89.46785929,176.7110274,171.6849654
1,7,176.5286056,174.6013826,171.9378866,164.198564,94.25514267,88.90187916,175.8518206,168.337414
1,7,175.3818395,171.8696066,169.2525276,165.1136959,94.06633805,89.6578206,175.137583,169.1122286
1,7,173.6506447,169.6395413,167.296749,162.2246091,93.11782062,90.5472072,172.0789634,167.4446135
1,7,171.6609115,168.2081252,166.056013,160.9073816,93.38653683,90.53432462,168.9174243,167.2320818
1,7,170.6938123,167.0172763,164.8125379,161.2140227,94.41844552,89.83909444,168.1195525,167.7872372
1,7,170.1682432,165.8978963,164.4011678,160.9080503,94.98326531,89.46256755,168.1010107,168.6599727
1,7,161.5187106,150.3428744,149.4907244,140.6463992,96.59391777,87.35650242,171.5697677,175.4806806
1,7,156.8818189,142.809226,140.3543047,133.7001324,97.59924383,85.84917845,172.6538747,177.1649913
1,7,154.3420518,138.7593361,135.5438721,128.9744531,97.43184841,85.89056653,172.461591,176.7463449
1,7,152.4836896,133.0588305,133.8234937,124.4899022,97.76377059,85.67272454,172.5996475,176.9142342
1,7,149.3127146,129.8967365,131.7485278,120.094981,97.72265033,86.06919458,171.6772227,176.8321975
1,7,140.814835,120.8881731,124.7857854,107.5990648,96.9347198,86.42564241,172.9140771,176.8658071
1,7,138.8851207,118.4867927,122.1900878,103.4229184,96.05505667,86.86562358,174.5628575,176.6496062
1,7,136.83941,116.5361042,121.1690277,101.000516,95.72993923,87.01942139,175.0603687,176.4465464
1,7,134.5474371,113.8986538,118.7518615,96.79457952,95.52107631,87.07292543,176.054717,176.1453025
1,7,132.2551154,111.9283428,116.2618737,93.65376736,94.80901214,87.80008745,176.9445788,175.7055902
1,7,128.4985837,110.7666185,111.5702001,92.24638594,94.69231495,87.72550914,177.5116929,175.0600586
1,7,121.3945113,102.7047329,103.3464596,83.38744831,94.79452933,87.63779605,177.4812789,174.9319566
1,7,117.2827444,100.6715701,99.77727453,80.10965125,95.15795,87.59049999,177.3513992,174.6633782
1,7,116.2386438,98.83379382,98.49392769,78.6143313,95.17648021,87.56547094,177.3360797,174.7115056
1,7,115.4472619,98.18156267,97.69630633,77.00995623,94.74834696,88.43193183,176.8651099,174.4312395
1,7,115.07439,95.02374112,96.89826268,74.33655904,94.30949845,89.22649224,176.9152397,173.6458008
1,7,114.5363146,93.38553031,96.38846554,72.75208436,94.26583193,89.36624826,176.8889746,173.6579718
